"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 31 17:30:27 GMT 2023","Mon Jul 31 17:30:28 GMT 2023","472","","test_api_login","TestRegister","","","test_user_register_wrong_name",""
"passed","Mon Jul 31 17:30:20 GMT 2023","Mon Jul 31 17:30:21 GMT 2023","1714","","test_api_and_UI","TestCarsUI","","","test_auto_modify","modify Car via UI and then verify it updated via API"
"passed","Mon Jul 31 17:30:39 GMT 2023","Mon Jul 31 17:30:40 GMT 2023","217","","test_login_UI","TestLoginPopUp","","","test_login_form_title_n1_1","Verifying, that comparing the retrieving text value with the expected text 'Log in', to ensures it matches exactly."
"passed","Mon Jul 31 17:30:38 GMT 2023","Mon Jul 31 17:30:38 GMT 2023","124","","test_api_login","TestAuth","","","test_check_user_profile",""
"passed","Mon Jul 31 17:31:08 GMT 2023","Mon Jul 31 17:31:09 GMT 2023","1403","","test_login_UI","TestLoginPopUp","","","test_login_p1_1","check for successful login with valid credentials"
"passed","Mon Jul 31 17:30:27 GMT 2023","Mon Jul 31 17:30:27 GMT 2023","513","","test_api_login","TestRegister","","","test_user_register_empty_fields[repeatPassword]",""
"passed","Mon Jul 31 17:30:36 GMT 2023","Mon Jul 31 17:30:37 GMT 2023","1087","","test_api_login","TestAuth","","","test_user_login_wrong_password",""
"passed","Mon Jul 31 17:30:21 GMT 2023","Mon Jul 31 17:30:23 GMT 2023","1545","","test_api_and_UI","TestCarsUI","","","test_auto_delete","create car via APi. delete car via WEB UI and check it removed via API"
"passed","Mon Jul 31 17:30:34 GMT 2023","Mon Jul 31 17:30:35 GMT 2023","615","","test_api_login","TestAuth","","","test_user_login_wrong_email",""
"passed","Mon Jul 31 17:31:00 GMT 2023","Mon Jul 31 17:31:07 GMT 2023","6039","","test_login_UI","TestLoginPopUp","","","test_remember_me_checkbox_n5_1","Verifying that the 'Remember me' check box retains its selection state when the login pop up is closed and reopened."
"passed","Mon Jul 31 17:30:29 GMT 2023","Mon Jul 31 17:30:30 GMT 2023","491","","test_api_login","TestRegister","","","test_user_register_wrong_password[tttttttttttttttttttt]",""
"passed","Mon Jul 31 17:30:54 GMT 2023","Mon Jul 31 17:30:55 GMT 2023","779","","test_login_UI","TestLoginPopUp","","","test_password_empty_n4_1","Verifying that when the password field is left empty and the form is submitted, an error message appears stating 'Password required'"
"passed","Mon Jul 31 17:30:51 GMT 2023","Mon Jul 31 17:30:51 GMT 2023","748","","test_login_UI","TestLoginPopUp","","","test_unregistered_email_login_n3_3","Verifying that when an email that isn`t registered with the site is entered and the form is submitted, an error message appears stating 'Wrong email or password'"
