"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 31 16:53:45 GMT 2023","Mon Jul 31 16:53:46 GMT 2023","820","","test_login_UI","TestLoginPopUp","","","test_email_field_visual_representation_n3_4","Verifying that when an error occurs, the email field's border color turns red, and the associated labels also turn red."
"passed","Mon Jul 31 16:53:24 GMT 2023","Mon Jul 31 16:53:25 GMT 2023","428","","test_api_login","TestRegister","","","test_user_register_wrong_password[test]",""
"passed","Mon Jul 31 16:53:41 GMT 2023","Mon Jul 31 16:53:42 GMT 2023","306","","test_login_UI","TestLoginPopUp","","","test_email_empty_n3_1","Verifying, that when the email field is left empty and the form is submitted, an error message stating 'Email required' should appear"
"passed","Mon Jul 31 16:53:16 GMT 2023","Mon Jul 31 16:53:17 GMT 2023","1146","","test_api_and_UI","TestCarsUI","","","test_auto_create","Create car via WEB UI and check it values via API"
"passed","Mon Jul 31 16:53:22 GMT 2023","Mon Jul 31 16:53:23 GMT 2023","340","","test_api_login","TestRegister","","","test_user_register_empty_fields[lastName]",""
"broken","Mon Jul 31 16:53:58 GMT 2023","Mon Jul 31 16:54:03 GMT 2023","5384","","test_login_UI","TestLoginPopUp","","","test_login_p1_1","check for successful login with valid credentials"
"passed","Mon Jul 31 16:53:24 GMT 2023","Mon Jul 31 16:53:24 GMT 2023","346","","test_api_login","TestRegister","","","test_user_register_wrong_lastname",""
"passed","Mon Jul 31 16:53:34 GMT 2023","Mon Jul 31 16:53:34 GMT 2023","105","","test_login_UI","TestLoginPopUp","","","test_login_form_title_n1_1","Verifying, that comparing the retrieving text value with the expected text 'Log in', to ensures it matches exactly."
"passed","Mon Jul 31 16:53:25 GMT 2023","Mon Jul 31 16:53:25 GMT 2023","347","","test_api_login","TestRegister","","","test_user_register_wrong_password[tttttttttttttttttttt]",""
"passed","Mon Jul 31 16:53:43 GMT 2023","Mon Jul 31 16:53:43 GMT 2023","344","","test_login_UI","TestLoginPopUp","","","test_email_incorrect_n3_2","Verifying, that when an invalid email format (without '@' symbol) is entered and the form is submitted, an error message appears stating 'Email is incorrect'"
"passed","Mon Jul 31 16:53:26 GMT 2023","Mon Jul 31 16:53:26 GMT 2023","348","","test_api_login","TestRegister","","","test_user_register_passwords_do_not_match",""
"passed","Mon Jul 31 16:53:25 GMT 2023","Mon Jul 31 16:53:25 GMT 2023","338","","test_api_login","TestRegister","","","test_user_register_wrong_password[t1T]",""
"passed","Mon Jul 31 16:53:31 GMT 2023","Mon Jul 31 16:53:32 GMT 2023","917","","test_api_login","TestAuth","","","test_user_login_wrong_password",""
"passed","Mon Jul 31 16:53:35 GMT 2023","Mon Jul 31 16:53:41 GMT 2023","5717","","test_login_UI","TestLoginPopUp","","","test_login_close_button_n2_1","Verifying, that clicking on the cross button ensures that the login pop up is closed."
"passed","Mon Jul 31 16:53:48 GMT 2023","Mon Jul 31 16:53:49 GMT 2023","984","","test_login_UI","TestLoginPopUp","","","test_wrong_password_login_n4_2","Verifying that when an incorrect password is entered for a valid email and the form is submitted, an error message appears stating 'Wrong email or password.'"
"passed","Mon Jul 31 16:53:30 GMT 2023","Mon Jul 31 16:53:30 GMT 2023","469","","test_api_login","TestAuth","","","test_user_login_wrong_email",""
"passed","Mon Jul 31 16:53:46 GMT 2023","Mon Jul 31 16:53:47 GMT 2023","403","","test_login_UI","TestLoginPopUp","","","test_password_empty_n4_1","Verifying that when the password field is left empty and the form is submitted, an error message appears stating 'Password required'"
"passed","Mon Jul 31 16:53:49 GMT 2023","Mon Jul 31 16:53:50 GMT 2023","852","","test_login_UI","TestLoginPopUp","","","test_password_field_visual_representation_n4_3","Verifying that when an error occurs, the password field's border color turns red, and the associated labels also turn red."
