"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 01 22:52:03 GMT 2023","Tue Aug 01 22:52:04 GMT 2023","1086","","test_login_ui","TestLoginPopUp","","","test_login_mixedcase_sensitivity_p1_2","Verifying, that when entering a valid email and password combination and submitting, the login is successful, and the user is redirected to the appropriate page or dashboard."
"passed","Tue Aug 01 22:51:34 GMT 2023","Tue Aug 01 22:51:35 GMT 2023","1551","","test_cars_api_and_ui","TestCarsUI","","","test_auto_delete","Create car via APi. delete car via WEB UI and check it removed via API"
"passed","Tue Aug 01 22:51:54 GMT 2023","Tue Aug 01 22:52:00 GMT 2023","5848","","test_login_ui","TestLoginPopUp","","","test_remember_me_checkbox_n5_1","Verifying that the 'Remember me' check box retains its selection state when the login pop up is closed and reopened."
"passed","Tue Aug 01 22:51:45 GMT 2023","Tue Aug 01 22:51:45 GMT 2023","343","","test_login_ui","TestLoginPopUp","","","test_email_incorrect_n3_2","Verifying, that when an invalid email format (without '@' symbol) is entered and the form is submitted, an error message appears stating 'Email is incorrect'"
"passed","Tue Aug 01 22:51:21 GMT 2023","Tue Aug 01 22:51:22 GMT 2023","163","","test_api_login","TestAuth","","","test_check_user_profile",""
"passed","Tue Aug 01 22:51:52 GMT 2023","Tue Aug 01 22:51:53 GMT 2023","868","","test_login_ui","TestLoginPopUp","","","test_password_field_visual_representation_n4_3","Verifying that when an error occurs, the password field's border color turns red, and the associated labels also turn red."
"passed","Tue Aug 01 22:51:10 GMT 2023","Tue Aug 01 22:51:10 GMT 2023","550","","test_api_login","TestRegister","","","test_user_register_wrong_name",""
"passed","Tue Aug 01 22:51:19 GMT 2023","Tue Aug 01 22:51:21 GMT 2023","1178","","test_api_login","TestAuth","","","test_user_login_wrong_password",""
"passed","Tue Aug 01 22:51:30 GMT 2023","Tue Aug 01 22:51:32 GMT 2023","1645","","test_cars_api_and_ui","TestCarsUI","","","test_auto_create","Create car via WEB UI and check it values via API"
"passed","Tue Aug 01 22:51:11 GMT 2023","Tue Aug 01 22:51:12 GMT 2023","530","","test_api_login","TestRegister","","","test_user_register_wrong_password[t1T]",""
"passed","Tue Aug 01 22:51:46 GMT 2023","Tue Aug 01 22:51:47 GMT 2023","541","","test_login_ui","TestLoginPopUp","","","test_unregistered_email_login_n3_3","Verifying that when an email that isn`t registered with the site is entered and the form is submitted, an error message appears stating 'Wrong email or password'"
"passed","Tue Aug 01 22:51:36 GMT 2023","Tue Aug 01 22:51:36 GMT 2023","124","","test_login_ui","TestLoginPopUp","","","test_login_form_title_n1_1","Verifying, that comparing the retrieving text value with the expected text 'Log in', to ensures it matches exactly."
